Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2019-06-13,122.499,122.563,122.138,122.217
2019-06-14,122.217,122.267,121.594,121.647
2019-06-17,121.646,122.128,121.646,121.822
2019-06-18,121.829,121.87,121.069,121.428
2019-06-19,121.432,121.657,121.174,121.373
2019-06-20,121.369,121.912,121.094,121.183
2019-06-21,121.162,122.123,120.955,122.112
2019-06-24,122.03,122.396,122.025,122.299
2019-06-25,122.301,122.467,121.659,121.809
2019-06-26,121.81,122.632,121.773,122.568
2019-06-27,122.557,122.89,122.409,122.566
2019-06-28,122.563,122.78,122.285,122.585
2019-07-01,123.002,123.343,122.358,122.397
2019-07-02,122.399,122.533,121.726,121.819
2019-07-03,121.823,121.823,121.319,121.602
2019-07-04,121.625,121.715,121.544,121.671
2019-07-05,121.675,121.931,121.607,121.79
2019-07-08,121.754,121.974,121.52,121.914
2019-07-09,121.922,122.119,121.85,122.001
2019-07-10,122.007,122.318,121.979,122.004
2019-07-11,122.019,122.143,121.617,122.079
2019-07-12,122.082,122.223,121.506,121.565
2019-07-15,121.585,121.853,121.421,121.493
2019-07-16,121.494,121.683,121.097,121.339
2019-07-17,121.34,121.487,121.117,121.164
2019-07-18,121.165,121.23,120.784,120.983
2019-07-19,120.982,121.281,120.812,120.859
2019-07-22,120.874,121.169,120.807,120.941
2019-07-23,120.941,121.09,120.499,120.698
2019-07-24,120.704,120.713,120.213,120.51
2019-07-25,120.523,121.373,120.053,121.103
2019-07-26,121.102,121.199,120.799,120.932
2019-07-29,120.939,121.312,120.736,121.289
2019-07-30,121.296,121.384,120.887,121.133
2019-07-31,121.143,121.188,120.353,120.422
2019-08-01,120.424,120.71,118.862,118.96
2019-08-02,118.961,119.125,118.266,118.38
2019-08-05,118.376,118.932,117.687,118.466
2019-08-06,118.472,119.861,118.376,119.236
2019-08-07,119.249,119.274,118.445,118.99
2019-08-08,118.982,119.157,118.3,118.498
2019-08-09,118.498,118.724,118.083,118.283
2019-08-12,118.291,118.405,117.522,118.02
2019-08-13,118.011,119.586,117.692,119.25
2019-08-14,119.253,119.253,117.779,117.843
2019-08-15,117.844,118.96,117.638,117.852
2019-08-16,117.857,118.165,117.582,117.933
2019-08-19,117.958,118.465,117.863,118.115
2019-08-20,118.115,118.269,117.585,117.918
2019-08-21,117.917,118.332,117.91,118.185
2019-08-22,118.186,118.302,117.736,117.925
2019-08-23,117.924,118.159,117.269,117.373
2019-08-26,116.857,118.166,116.581,117.806
2019-08-27,117.828,117.834,117.219,117.29
2019-08-28,117.298,117.681,117.11,117.452
2019-08-29,117.453,117.923,117.285,117.787
2019-08-30,117.785,117.835,116.631,116.743
2019-09-02,116.461,116.779,116.351,116.494
2019-09-03,116.496,116.505,115.867,116.229
2019-09-04,116.228,117.437,116.135,117.374
2019-09-05,117.374,118.611,117.275,118.023
2019-09-06,118.03,118.267,117.84,117.897
2019-09-09,117.83,118.519,117.742,118.502
2019-09-10,118.498,118.809,118.275,118.799
2019-09-11,118.797,119.169,118.301,118.696
2019-09-12,118.7,119.805,117.553,119.587
2019-09-13,119.583,119.998,119.533,119.752
2019-09-16,119.258,119.509,118.692,118.929
2019-09-17,118.931,119.776,118.875,119.702
2019-09-18,119.703,119.822,119.414,119.608
2019-09-19,119.61,119.635,118.95,119.299
2019-09-20,119.287,119.374,118.5,118.511
2019-09-23,118.681,118.792,117.76,118.226
2019-09-24,118.229,118.555,117.891,118.034
2019-09-25,118.034,118.201,117.798,117.904
2019-09-26,117.902,118.07,117.522,117.735
2019-09-27,117.735,118.477,117.451,118.126
2019-09-30,118.146,118.165,117.551,117.791
2019-10-01,117.791,118.171,117.681,117.804
2019-10-02,117.793,118.004,117.328,117.462
2019-10-03,117.456,117.649,117.084,117.264
2019-10-04,117.253,117.488,117.087,117.333
2019-10-07,117.129,117.899,117.129,117.648
2019-10-08,117.658,117.969,117.133,117.308
2019-10-09,117.307,118.095,117.208,117.927
2019-10-10,117.923,118.946,117.579,118.755
2019-10-11,118.753,119.989,118.725,119.619
2019-10-14,119.623,119.702,119.178,119.488
2019-10-15,119.47,120.226,119.134,120.067
2019-10-16,120.067,120.473,119.759,120.401
2019-10-17,120.399,121.353,120.338,120.863
2019-10-18,120.866,121.086,120.667,121.012
2019-10-21,120.966,121.468,120.787,121.053
2019-10-22,121.073,121.288,120.581,120.688
2019-10-23,120.679,121.05,120.391,120.95
2019-10-24,120.962,121.387,120.438,120.645
2019-10-25,120.634,120.801,120.357,120.407
2019-10-28,120.467,120.993,120.451,120.936
2019-10-29,120.936,121.066,120.579,120.98
